revenue,cost price,material expenditures,labor expenses,labor costs,social taxes,depreciation,other expenditures,selling expenses,management expenses,full cost price,Income,other i\e,net profit,assets,capital assets,fixed assets,intangible assets,current assets,stock,raw materials,unfinished production,receivables,accounts payable,cash,mobile working capital,short-term investments,VAT purchased,short-term receivables,working capital,charter capital,short-term liabilities,long term liabilities,borrowed capital,revenue of the future periods,future expenses,Dso,DSp,DSv,dDS,tax on profits,VAT,Social tax,sector
2663.022476,2635.036399,535.1637813,688.4026694,695.3346718,194.5957025,505.1826828,113.6487175,326.2271341,632.3351541,3290.668293,1136.09979,85.29301349,43.29110123,5491.389329,2254.950723,3593.05192,2.610632267,1108.811317,1393.070537,940.6537425,45.38596017,33.39411838,568.7891503,81.49108048,1445.963203,NA,39.94311087,31.08260973,848.1318073,2294.814426,432.2473446,NA,554.145009,0.727069722,4.398714802,36.99167022,4166.509406,1275.000962,2174.914892,276.0394719,376.2587282,235.3410887,agriculture
3563.851891,2534.64193,589.6622332,1266.934679,760.1247818,244.5746532,511.3742504,103.3769804,277.7017654,443.5649995,4215.985968,1138.837485,58.83976584,41.41578495,3374.671486,3250.445426,2530.776081,2.896641337,1567.499312,1251.47195,1173.790326,41.89651615,43.78235446,528.0069339,93.47523911,1254.596548,NA,47.39870324,45.73581064,929.8594506,3300.168817,594.4306161,NA,530.8190689,0.685212592,8.028323863,50.4961427,2523.677263,1367.241497,1875.375612,241.921037,355.9841745,217.1259025,agriculture
3433.875177,2758.291393,526.2374923,928.6288789,663.0129487,216.1558334,489.3925051,132.1277605,339.3177648,481.2914737,3661.951751,1299.766719,88.6277679,38.6665494,4973.936854,2023.002494,2656.617983,2.43747823,1628.272704,950.1216873,1201.671522,46.75422588,37.06112393,488.4112496,80.09312917,1382.627384,NA,39.3329786,33.98290176,871.2458795,3446.538198,579.905311,NA,464.2246125,0.969180712,4.566406869,45.95246045,3480.729453,1266.055746,2095.049325,357.785614,491.4864829,262.2706469,agriculture
3240.374425,2075.021172,494.6060945,615.5721295,718.6515383,141.4767646,464.8554906,127.9791172,290.5577478,691.7719574,2213.791949,1182.508903,86.56152813,35.06350167,4517.530973,2553.950537,2515.558357,2.32528866,1422.16743,1285.327801,890.3457362,61.02219773,42.17495118,545.7761449,96.90495873,1237.128005,NA,33.92854625,29.80394612,860.5798658,4152.471962,445.7101567,NA,466.3809605,0.834815654,7.478271023,49.86853098,3039.59654,1029.696271,2238.979164,202.4338072,407.7445785,203.0119893,agriculture
3947.982245,2594.068535,524.5154666,1053.322034,807.8719846,199.6790893,511.8928478,112.4499932,361.5722561,697.1018843,2829.698012,1327.535038,74.03299654,45.68015478,4489.200979,3055.012383,2551.619513,2.521652695,1441.494463,1072.206356,742.0116473,50.50256971,34.77418345,427.3304021,101.6613044,1052.117951,NA,49.6060048,37.24838525,927.0458687,4575.35629,650.2777618,NA,438.1417708,0.78972876,6.424528698,46.16156149,2471.37645,1237.50943,1904.84093,238.7509109,423.3064735,237.0934145,agriculture
3600.042978,2208.542417,627.2267197,969.8308171,893.0382756,197.9598804,512.3751866,111.2141649,372.8967321,714.3916831,2458.88686,1139.838928,65.89090782,38.06396752,4692.43351,1885.782304,2468.615577,2.487233422,1336.038729,1088.998875,916.954966,39.1608385,43.77187759,847.3145925,87.75260933,1062.276214,NA,41.35502082,32.85939658,902.6014716,2742.777202,509.8560869,NA,650.6038104,0.87958497,7.209693441,42.82801903,2944.930967,1197.815332,2726.405429,315.5118332,467.9062013,198.5769942,agriculture
3613.907927,1913.4825,613.4785439,982.4118347,621.873952,198.8368325,538.2820618,171.9729348,299.2607199,437.1821346,3456.692035,1025.916245,73.45714406,38.91767045,4531.54289,2536.810482,2631.196505,1.996621179,1343.403561,1189.592729,763.1576662,42.16413785,42.90526777,542.8661168,98.19150557,1148.564145,NA,39.08849988,30.39952668,700.4467828,3531.60229,515.1728038,NA,585.296383,0.839110621,5.428578872,58.08173646,3139.629802,1256.237184,1713.289366,286.1177306,496.3803968,265.371038,agriculture
2579.00608,2236.01983,638.4906195,878.1186416,1001.716914,228.9623558,648.0107337,125.2064901,354.8679903,586.1239616,3605.560913,1349.123118,68.29937017,37.29758501,4252.174016,2262.438871,2118.860102,2.342425152,1958.740131,1475.130358,839.4514026,45.82675927,27.1336062,586.0421822,73.13618914,1139.785959,NA,45.66335379,32.39293059,1049.240857,2970.789668,612.2363002,NA,640.5473151,0.616669651,6.008041253,38.21041032,2466.571508,1282.128879,1942.83374,274.7962997,483.1555626,217.4891615,agriculture
3451.340571,2093.479195,565.957893,949.8436214,711.6698563,220.4187344,686.5901411,153.2557936,327.9320199,651.9280836,2375.238908,1249.175818,89.72205264,42.75886214,4305.590729,3607.614213,2231.202608,2.609717826,1071.959728,1187.850624,968.090315,49.10676923,21.80983341,637.4004088,91.15690985,1135.676351,NA,56.650024,38.33450449,1184.091022,4177.809631,698.9696963,NA,674.5590193,0.871360105,5.251383513,49.27869676,2850.514403,1274.338635,2036.199771,354.6888238,457.3546279,223.2251398,agriculture
2793.786775,1773.021672,484.5497805,704.8236009,637.1066431,206.1743945,587.0536293,131.7655385,414.6222596,601.1620235,3892.834786,1062.517355,91.61809688,36.4113506,3820.740016,2317.859842,2598.999475,2.570964837,1875.735571,1030.245055,1066.883865,42.15775774,31.18603285,471.4036639,96.59876373,1338.866846,NA,43.78588925,39.29966222,874.7273078,3233.591322,773.9457876,NA,721.0546044,1.044554107,8.431562093,43.23646971,2924.137671,1064.567478,2393.472513,262.591379,415.4934261,239.6772584,agriculture
2952.714345,2031.299404,616.225254,972.3985638,741.387242,209.7685724,520.5492107,126.2836467,307.5785277,471.7588007,3721.585222,1194.312669,94.42568038,33.10924541,4725.451445,2598.906201,2449.469451,2.569863338,1831.358578,1024.726198,723.5855122,47.31986228,43.76574644,491.1852865,88.21897049,1514.750939,NA,39.29309365,26.68873614,778.6749638,5613.286582,442.871891,NA,659.5848597,0.890385686,6.27050387,40.48338087,2400.005317,1080.566548,2035.415526,338.4775739,439.6018476,299.2382255,agriculture
3710.573561,1653.852397,567.1095366,1005.730739,891.0715052,182.4418416,524.6212734,119.2854594,301.971984,517.7862646,3052.664073,1140.057437,74.91799479,43.04690192,3611.316441,2197.139911,2375.201761,2.436179113,1149.905456,1371.501621,855.3945505,45.32691814,44.46725241,498.4221689,116.552868,1084.655001,NA,43.54880571,36.89921777,901.9055757,2986.6601,591.5322327,NA,613.7807424,0.901712773,7.782753906,34.85261514,2912.106624,1118.325558,1590.556348,320.2434832,388.1656241,230.3982727,agriculture
3058.596675,2740.081539,552.8741177,1099.76879,678.0516718,223.9021889,601.3942613,143.3816716,241.7787941,486.0044098,3127.410531,1057.553349,46.56103374,31.41248905,3755.728221,2878.861818,2558.808898,2.710372298,1237.88286,1349.129913,647.1995315,47.4579379,33.87497983,394.6689556,100.7293273,1687.340616,NA,49.15491712,37.70971752,1097.785823,3830.20151,660.9408443,NA,378.3933686,0.963814576,7.207237999,52.1716649,2560.346285,832.1650927,2343.807589,327.3856083,374.875384,236.6629606,agriculture
2943.105829,1938.796562,582.2866573,921.1214428,1041.585525,195.1628969,672.5280087,98.55947843,366.4033507,520.2320321,4397.090548,970.5647911,76.83764747,43.73220047,5332.154119,3155.294532,3785.76768,2.327991498,1807.57023,1172.561123,910.0509033,66.03065676,44.6073991,380.6983295,79.75472595,1531.306003,NA,41.16792692,32.03404217,869.2222722,4239.162289,738.5846401,NA,522.37745,1.02944955,8.005408383,44.7076655,2907.51508,1158.448579,2271.455247,334.7310682,415.837128,258.9437389,agriculture
4418.18842,2969.723135,552.5969134,1062.330229,964.726865,219.8363212,549.4883746,125.2381939,425.493491,549.2074869,2649.963372,1004.264079,71.1834111,45.8506049,4671.483854,3304.04146,2632.693098,3.441887594,1174.594225,1497.077804,782.0482368,57.57367308,32.28246132,496.9946234,118.3451128,1188.969342,NA,46.05172963,27.22847931,1105.240659,3225.112663,559.928368,NA,618.7309033,1.217410093,4.849526327,44.76458628,3714.047339,1105.493456,1939.549146,292.7092292,408.5384853,266.882762,agriculture
3278.967213,2492.640833,557.3843173,972.2982437,569.8857794,176.3449267,707.5077311,113.0503317,385.4211142,432.6201312,3138.876252,1035.266609,68.33021707,47.78848023,3395.18182,2363.355255,2585.06517,2.681813955,1494.101101,1325.579866,877.7946547,48.59171261,39.88113162,420.7399809,94.68839182,1106.359711,NA,37.15715972,37.14024174,852.4100099,3746.070401,500.2449741,NA,419.473355,0.934882102,6.256771614,45.77947132,2278.436274,1228.707841,1887.665144,323.0770718,397.11895,259.2333848,agriculture
2978.606037,2276.335736,623.885173,1027.258716,833.9723801,200.9932418,741.7390787,119.1507192,353.8302265,575.377616,2898.721554,1370.976985,95.00157653,40.84126332,3327.082083,3759.981831,3589.219884,2.642552532,995.3619678,1140.785616,748.6924219,36.3478018,33.01616858,437.3390936,101.1926284,1314.042015,NA,40.54967727,31.07108793,821.7241775,4385.450432,693.3976073,NA,464.3653207,0.877944045,4.956045426,50.46181643,2466.293032,1201.031073,2078.522405,285.6547895,612.6678514,308.1118656,agriculture
3103.25668,1695.739144,518.8994581,965.0417161,878.4408139,270.0681463,528.8230604,154.7550244,306.184612,418.6149063,3569.302744,1258.867939,80.81789613,38.21612003,4155.578594,2553.831982,3175.56684,2.884467453,1824.936847,1046.023338,1085.559715,44.21243578,27.94225095,485.6347772,99.46002114,903.792711,NA,48.31503627,28.39464373,797.06674,4667.078004,770.6000912,NA,554.1962922,0.921168247,6.852985375,40.78739172,4269.904026,994.2485743,2021.514616,301.7208584,448.5694731,243.824286,agriculture
1916.10966,2470.123253,654.9354405,774.3445543,809.1553044,153.4796822,518.1803453,172.3604685,339.0208217,470.9402084,2871.618803,1278.632205,104.3114919,38.95672342,4237.141531,2950.176179,2002.489701,2.197522021,1415.519084,1015.773738,838.3099613,42.99916769,39.10246102,470.0957928,73.40045991,1183.636442,NA,43.47335882,31.80635798,805.982148,3240.099405,507.0582245,NA,844.4369709,0.868372564,4.425270315,50.61915418,2857.107985,1138.810683,2462.347386,387.6538757,419.3208461,215.6565215,agriculture
3028.032103,2438.128147,554.9040343,970.0969837,709.9942766,206.2045784,434.8757818,128.2390124,334.3241247,395.3894657,2688.785515,945.2324916,64.17923159,49.68177826,3806.613564,3093.357837,2841.111544,2.645156078,1268.774705,1301.984396,896.0889585,59.31492684,35.70083361,370.6091052,89.77143315,1217.022012,NA,53.08197289,42.39728032,908.6958872,3802.205786,408.179039,NA,597.5494851,0.594728031,6.26414533,57.26557523,3565.317976,1068.884088,2053.177218,226.4678348,358.4158235,272.517737,agriculture
2914.400901,2296.423305,543.4110033,897.9647986,1049.41964,210.4373374,456.5046354,95.28352072,358.5613869,506.1037408,3005.917964,1436.734878,104.7098566,46.98181305,5570.860549,2466.477712,2318.527917,2.785892366,1543.164429,1529.022,1271.734324,32.58463586,34.08958205,729.7002916,104.9157039,1381.675062,NA,36.94032005,30.08386944,1217.768612,2620.905469,654.6820168,NA,569.8505233,0.690806314,5.766316973,55.53331904,2314.855235,1210.719513,2337.113705,232.3551374,317.04058,237.6486547,agriculture
4380.214038,2228.40187,705.3961137,1080.730382,869.7529518,233.9465077,556.4623839,119.8389828,265.609893,349.5030898,3113.182111,1067.218002,73.78629757,41.73590069,4166.075606,2724.820336,3311.165682,2.389607438,1673.602082,1636.752401,1132.621531,41.20945792,38.19012538,635.1834505,100.1401062,1209.831145,NA,48.97194353,41.79628722,880.983,3441.186175,582.7784682,NA,696.8640202,0.788849639,5.975419187,35.68464336,3191.698165,1230.063407,1831.584714,382.1340019,455.983255,243.9000607,agriculture
4991.969822,2980.576228,554.429043,1130.099496,849.0785867,131.6468649,570.8570211,157.85168,307.0341429,590.4372242,3637.047051,1396.036498,78.84700397,39.69397541,4267.04647,2780.09896,3148.123835,2.596261006,1489.551408,1349.828337,903.0772395,52.37706875,36.82314109,521.1901379,119.5737884,1556.655701,NA,40.31914478,32.39411151,753.9004729,3894.893595,453.7723607,NA,568.863833,0.817433441,5.550367079,36.25437966,4247.743036,1379.682829,2096.434206,331.2630472,389.7260777,231.0221368,agriculture
3145.835542,2443.830864,641.9348066,1339.620252,829.707363,229.015024,803.8033954,147.7329433,79.05409249,309.4232399,3291.22789,849.3666711,25.97130948,299.7479271,2510.701371,1808.160521,946.3668692,37.16263187,1634.454728,892.5223809,530.2497259,90.23849045,188.8012557,223.1716828,219.4988009,797.8655622,30.87364777,24.10936802,108.8823156,617.7154899,2529.588208,981.2802556,NA,761.7764957,22.96317377,18.71817334,177.8939881,5144.274671,6104.042016,384.6024285,70.63861227,263.127463,281.3576657,retail
5059.827718,2497.384938,617.0648549,1153.06276,1093.296416,303.0350063,498.1025262,120.0822294,125.1196944,273.9527321,3101.270131,681.9860379,19.26850615,264.1294467,3334.8379,1634.153265,1678.327274,43.36923846,1263.929652,1178.094038,695.3870284,65.84372442,140.7222358,224.4398254,268.0908831,910.1324369,48.37758149,28.58855871,129.5954872,704.2678704,2054.240975,645.3371078,NA,624.3011231,17.99510343,30.48085512,224.9993688,4585.362198,5996.72123,244.8093026,95.76065346,478.4648861,302.3128385,retail
4194.730026,2410.754554,718.3341932,1195.037172,913.7554324,233.5126431,668.5126491,115.4394645,124.962475,339.2991079,2995.358109,827.143737,23.36385652,171.8947359,2154.666527,1646.924482,1392.160121,36.29974,1494.640642,1232.427921,620.3645532,68.77977244,194.9848966,234.5476086,298.5891799,1120.158865,39.47238715,26.37634157,141.7606492,575.9153769,2084.633278,750.4201618,NA,730.0427749,19.19991501,29.13765661,248.8993796,5294.092564,5402.578061,233.8783225,92.13501112,393.9256984,321.8455929,retail
2752.241404,2882.673385,499.8242583,1174.76589,897.5990219,285.8738327,519.2530703,165.6014739,118.6659117,282.8912701,3049.235059,690.3481894,24.2535669,289.0992061,3568.953104,1540.432504,1116.786283,41.7860445,1523.949391,1172.443962,630.5435738,61.74712415,168.4886592,236.7873832,242.0715173,911.2821551,42.62892746,24.9235713,136.8465853,684.5722599,2403.381221,843.7518888,NA,642.0654516,18.37108599,32.20873133,203.7858828,4608.316719,7416.514645,322.4138169,79.46263531,413.3543188,330.9877741,retail
4042.52693,2351.092308,670.0913721,1156.583558,1139.169802,259.3238793,587.6779201,112.3927266,147.2254517,276.0632189,3224.223044,704.5458479,27.25576405,307.4521552,3031.385446,1556.250305,1424.370612,40.78569442,1296.981233,1021.042894,534.3674856,61.66542134,175.0574773,246.8645256,311.8796951,891.0245385,35.97789024,19.44843753,133.9749387,843.6858253,2349.318718,760.8728457,NA,680.8994815,17.96452874,24.07972576,241.0977832,6026.70072,5978.017388,242.8612053,71.46791252,523.5980852,300.3946132,retail
4098.41638,3388.991601,578.0176977,888.0974659,1157.328779,238.7663806,613.7905173,203.5098286,127.757582,372.3288256,3890.450856,718.6936673,19.21816357,374.722473,2841.109675,1262.261785,1741.328896,34.4071795,1397.812832,992.5357227,568.3674774,76.79790001,189.6860902,207.3500111,255.2512612,697.1449162,35.97758647,28.67529825,123.131019,742.7207225,1620.853041,919.6845654,NA,644.7442922,22.1897297,37.87482238,234.3942167,7410.627996,4869.681778,286.8019774,119.0323844,411.5572581,312.6673234,retail
3126.928647,2506.124694,604.3166432,1214.605217,979.6714021,298.4237263,761.728177,142.6647344,101.7628813,331.9698404,3185.499338,716.7160866,22.55780904,338.6071741,3628.628629,1436.835123,1433.538593,32.15644246,1598.95414,856.6312805,582.5065193,62.83323124,167.1012153,190.8529522,297.9602682,1097.343966,43.10973456,34.24113599,125.2289097,733.7230758,2239.183682,732.5515331,NA,677.0922852,20.92506055,33.75251476,164.5628225,6314.696091,6271.606758,267.8249949,112.9793913,355.4200899,236.284117,retail
2899.02681,2424.878907,920.6518342,951.5195731,1249.034161,355.3478086,650.5013367,189.813997,133.4516818,328.2325751,2809.045477,704.4957134,17.11325225,253.6326,2690.70997,1156.601591,1383.860731,37.77452229,1265.484453,979.829357,685.1466521,57.20711757,188.4378865,223.8745257,323.1771685,1118.5477,35.93246102,26.80389925,109.8381825,657.268056,2053.91848,854.8715056,NA,727.8533656,17.77320963,20.59790353,223.609336,6203.972753,6238.179466,326.3287346,77.11835307,413.0770184,318.5301925,retail
3339.470225,1944.431873,632.1906344,1103.362301,1122.885865,245.1214431,795.698048,191.632611,123.0486396,280.9242424,4167.192758,1090.877987,21.53695183,221.711075,2530.35819,1730.609327,1323.359073,50.73866407,1325.206165,718.7613885,646.2172925,68.48631362,156.6723069,216.7161303,293.4170599,843.7047122,29.71558106,18.45011426,167.2257469,797.0636762,2162.601481,555.3934248,NA,646.4899972,20.48169311,29.88486126,169.155197,5386.617023,6645.767835,330.7034878,98.64853711,558.3840879,225.576075,retail
3877.882587,2525.013767,727.0243748,1493.273705,1169.354048,287.1385869,652.2627144,155.2905809,153.1989154,232.5473477,2837.274361,636.7401019,23.26773575,288.2439499,2714.998886,1582.068888,1249.082125,43.08507487,1269.700245,988.2889261,654.8103108,86.10182803,165.3651403,180.5935493,254.3103825,1129.69292,39.18702676,26.84750859,131.9200996,675.1014098,2474.558846,682.7395231,NA,530.0083365,17.95770329,38.61716108,228.7363403,5825.911585,6094.755569,286.0476723,123.7058578,463.0613872,340.0015518,retail
3554.65799,2535.078696,569.5438766,1285.080144,968.60692,172.7306774,577.2075036,148.3040154,97.58438294,376.5663402,3352.964611,567.044848,25.45757058,318.5663656,3637.814909,1348.15035,1244.070015,46.02150922,1355.37494,1009.80535,696.2360152,57.18749377,170.3373789,289.7640476,295.9638101,967.9300002,40.08545342,28.79834884,173.5709359,1058.84581,1940.372986,791.5703369,NA,535.0555599,16.7131693,28.98406825,200.6568252,5067.404985,5121.474628,244.8717701,99.40826473,396.4487395,236.1324337,retail
3752.992422,2326.685767,747.0254653,1554.534714,1041.434428,250.2777176,576.8177572,191.5867353,127.2744763,236.2877798,4325.417231,816.9467332,28.24484375,368.5206516,3900.949591,1268.975144,1424.126868,41.33482094,1132.913764,807.5380983,554.2005984,70.68193065,125.853479,242.9602474,203.8215451,1306.717458,43.6804724,23.20079964,109.9660506,823.0138794,1981.976811,739.0555227,NA,634.5820389,23.331791,35.56432463,136.010982,4519.485577,5709.015911,267.0697716,95.79679704,443.0592188,358.037402,retail
3396.549461,2445.668022,564.4263041,1383.442955,1194.04025,252.0600032,391.611851,156.6923501,123.7042405,290.376395,3777.436521,699.5609007,17.28336614,300.8191473,3484.777431,1259.599764,1295.422401,43.58712038,1643.927363,859.3501832,504.8592291,71.36967671,173.0400923,245.562437,276.9668179,1028.96625,35.65046732,27.63562028,96.82749848,684.4831768,1922.359721,666.1547244,NA,731.3213445,17.40858323,34.66570127,212.8663905,5501.610139,5076.417856,284.401684,103.99381,394.4452046,283.9368712,retail
3750.269077,2077.566783,703.2123474,728.8363007,804.020333,188.9957429,741.8280925,120.1318583,95.69021923,310.5187986,3152.026217,804.2129789,18.68741827,308.4131004,3408.848824,1132.798294,1111.178057,36.16074208,1326.772851,733.3667044,472.3405258,61.33379986,166.2483365,274.4228355,288.5990277,722.5698463,31.67376529,26.42003262,133.6132064,650.181464,3353.712736,575.4481413,NA,629.0784078,20.54097986,25.75390115,229.1150902,4310.965363,5777.682877,251.4308302,98.73102836,434.1350406,286.1907212,retail
3077.184903,2407.863651,659.8122191,1501.911226,799.7203751,245.7366472,686.8417627,127.5195934,104.1440751,343.5170086,3392.947919,851.1480978,21.6173288,179.5837097,3259.709526,1091.412726,1212.224248,33.30596197,1861.257756,1076.035796,592.4379672,65.38627823,213.2466657,299.8602627,215.154868,998.3634496,38.05653972,19.92105924,135.2031529,638.1569796,1928.59363,737.8016442,NA,804.4960307,17.72723474,32.4553054,189.9736042,6992.24182,5059.324872,360.5567153,115.0683957,330.7374648,307.5073281,retail
3313.789749,2765.174398,525.4637038,1599.54712,972.4510169,205.4451485,745.5376277,166.6939226,131.9361161,382.8095184,2784.791083,1012.934741,23.34124326,326.9094463,2909.072387,1933.164296,1348.937716,36.35311277,1597.423678,919.4046009,674.2316779,63.7198448,162.9868189,241.3908008,239.8412153,806.8023182,29.05417965,23.96300637,159.4378075,858.5614585,1923.708854,668.9087736,NA,656.0231009,20.40470022,21.8987513,192.348555,4918.76712,6199.775456,280.8091438,89.07149562,302.6277983,360.2282796,retail
3598.376135,2863.961082,637.2195783,1025.958901,847.5790337,212.3174112,774.0729395,211.7151567,99.89538323,319.8607507,2645.883403,865.8317549,32.94344463,334.4999384,2897.340356,1922.728273,1200.035312,46.86414719,1151.753352,1092.179495,460.4501218,59.17790029,181.8741863,276.7532102,286.8149961,869.454185,35.55718463,31.06227092,155.4614768,726.4249905,2505.150812,631.608824,NA,584.2755309,21.39748173,33.15762255,193.6772521,5648.214895,5408.541098,330.1689786,118.4848409,355.6579423,319.6272339,retail
4304.998728,2725.708715,608.2084708,1330.951147,887.0659259,332.6355788,646.6300002,132.7945353,113.8705401,162.262431,3756.711634,874.5866753,24.46204845,263.2480385,3527.751607,1030.542721,1264.978406,32.27635374,1535.699571,967.0881956,582.1939384,77.18031379,159.6601742,286.8125071,228.5018342,1000.852087,40.49521308,26.16570724,117.1462872,496.6389566,2743.227185,767.5898777,NA,675.4463214,20.70124246,26.19932727,219.4455627,6641.41199,6733.661797,298.4403098,87.08912392,419.8669396,319.6792416,retail
3382.374561,2441.211431,729.7420969,1155.364055,841.070266,204.396458,668.5456648,143.1581597,92.87634228,326.7172449,3065.809089,1051.382107,21.38672988,229.7848481,2212.065591,1571.484094,1384.141366,33.36086741,1394.703042,866.0895205,753.3293676,57.33895214,185.565362,242.627627,291.3903012,663.5087036,39.1223624,29.5177701,108.1392342,641.8784252,2619.363389,586.8422094,NA,610.1824124,19.20196487,29.80364406,228.5640846,5619.010601,5832.764296,243.0719112,90.98097213,408.8382146,313.463751,retail
2781.25551,3314.556242,610.9015984,1470.867872,1284.783071,201.8534841,548.1496295,152.4419962,106.8879679,384.6541076,2988.162385,890.5825224,21.4586692,279.4413988,2893.172566,1480.134475,1801.588615,40.45587489,1307.851555,993.2865113,714.2506562,63.33562309,159.9674268,238.0690333,236.9311621,1033.331935,42.25955862,21.26098824,124.271664,705.8841095,2580.45597,749.8328231,NA,981.2979765,20.30882111,25.5308548,215.7558486,4330.250896,6250.245504,343.7115247,84.39942392,402.0650668,236.9397838,retail
3095.224687,2363.731145,656.4734147,1275.771597,878.4164921,239.6913722,929.0573547,152.038427,110.0476876,279.6370309,2717.54905,728.2500556,25.2589971,302.3445863,2680.01517,1498.980445,1102.730786,49.85732652,1553.452026,790.2602945,513.5636243,83.62424475,174.9969039,312.5854722,261.8957334,1061.720013,39.19078776,21.1547489,119.401695,678.9181224,2043.959361,655.6629486,NA,612.8071124,21.43156326,33.46094109,160.1093971,6806.480466,4390.614778,279.3125352,95.80285384,415.1463362,303.1848661,retail
3420.243343,2399.183237,660.3426353,1309.952356,1018.293422,326.9651145,695.5300124,159.4428035,124.7531964,319.3728223,3057.459724,658.0548774,16.66894742,306.1628574,1949.590467,1550.53479,1277.607953,40.95787083,1390.019615,1043.741041,719.9645696,85.90798717,147.6294331,219.7342934,237.9923724,842.2798392,48.57547094,20.08852446,102.6647094,920.0064384,1893.009726,573.6274157,NA,780.6722605,21.48818646,26.34128439,195.2434447,4578.379583,5277.129792,285.3395961,85.30443489,390.2101711,237.3819187,retail
2919.454456,2988.223798,778.0784111,1072.209723,850.6839127,176.7064478,785.716134,179.4595082,99.61645985,272.9957762,3227.496735,700.5606525,18.83656135,397.3440266,3924.844704,1579.920154,1908.98748,39.58436433,1598.483205,838.4020051,594.3077532,62.68076227,156.2623852,255.4305876,225.6521709,915.09618,43.22304414,23.92938805,126.9323251,454.8451575,2228.72382,752.4833281,NA,727.6523152,25.20943534,32.91622279,196.0462505,5279.241699,5327.494143,290.2306691,119.8299961,505.2273581,210.6272102,retail
3235.729983,2006.130011,555.3782316,994.3076689,789.1160979,188.854962,639.4549223,190.0538147,159.0087887,257.7388712,2658.111505,859.9375627,19.84213454,359.1259781,2412.377864,1377.50539,1456.779358,34.0986071,1345.627085,1022.506689,614.3257422,65.64868183,154.638645,236.7018191,228.0065228,948.115104,40.37236927,26.3079592,122.7210318,831.8664258,1901.342687,502.0225743,NA,598.8101911,20.39994179,26.52857079,207.1165616,5322.964636,5718.707392,255.8125419,82.25661525,413.9910878,292.1041777,retail
3887.387744,2631.407443,641.7513291,1106.017784,912.7614057,222.8543103,732.8475083,190.8831585,106.8152836,260.3584266,3281.588256,618.0927056,25.29962998,401.1908237,3590.83339,972.7384125,1456.977205,34.07277744,1660.388355,1089.310583,650.1391827,80.0803632,170.8738688,279.4128652,303.8705676,836.7658301,60.8520358,24.33490778,153.3937289,744.7596179,2336.818411,759.4392803,NA,739.0872373,24.03579707,24.86376849,226.1507312,8313.367478,5314.337771,252.7007112,75.70394683,358.3170376,217.3565929,retail
3660.036287,2630.690614,724.4705426,1429.983686,1138.693543,260.2419459,826.6615468,149.992777,122.2677996,342.7810744,2535.476552,844.4735412,22.87022784,204.2823873,3087.811962,1846.294261,1392.878599,36.19271101,1348.179589,902.187556,546.149816,53.70462719,188.2660098,190.7539062,395.6850869,847.2631205,45.8140972,30.18086724,154.6296278,783.7358388,2249.594244,700.467168,NA,640.6207393,24.77250479,33.33446186,198.9447852,4844.459857,5413.210808,298.9112569,85.42714594,511.148233,315.7665109,retail
4649.535582,2449.424206,541.6887538,1358.19472,840.9557689,288.5534446,765.5523989,141.1242289,148.8972328,360.5730913,2858.127852,641.4726414,24.14812742,266.0568796,2363.15102,1653.059374,1445.271044,32.78088194,1885.56381,859.8455222,701.2360239,60.76694157,134.6559297,290.8748841,247.0944055,1034.111748,39.69586096,24.30771004,153.0983759,764.6240401,2030.613738,643.9710535,NA,694.0248395,18.37220088,24.19860764,181.7855437,6391.556413,7885.757301,290.6813567,107.0635399,374.2661744,235.039279,retail
2974.705241,2341.782586,686.7497056,1373.201119,1074.355733,277.9563456,788.3764154,192.2585538,155.6564813,219.1421174,2222.869305,645.7023969,27.36019732,271.7182942,2953.089443,1623.191639,1045.06178,54.04263506,1912.692208,956.9385613,667.6536038,93.92616328,154.8876085,196.5688351,300.3122087,1251.969032,48.02937129,24.68259848,154.5855279,830.9194356,2040.478934,652.1744739,NA,759.5007319,20.46915922,41.02513848,200.8588129,5353.587289,6180.198352,366.5299975,107.5454704,322.3377148,347.0508521,retail
4299.553052,2958.679138,723.0439954,1382.670778,915.9571017,253.9808389,618.0703179,148.8675355,145.0037358,272.7073098,3222.478677,726.8568606,24.38839074,299.6940867,2600.576233,1605.66456,1696.877743,37.23448636,1456.281019,1150.169274,728.238427,62.74573232,182.1196581,229.9526937,280.7953836,754.9753673,41.01324629,17.41482288,138.207594,999.7843041,3087.188302,576.8026689,NA,901.7561726,16.47475835,32.81311706,161.9513518,5199.158431,7172.679178,285.8166802,104.9391198,406.0705359,321.9285171,retail
3202.682572,2171.977099,675.7569752,1102.09927,1016.352997,293.1396954,516.0255648,179.6757494,110.8291235,278.5121348,3294.374454,654.8160653,23.74303794,268.054367,3289.036043,1355.412732,1524.857297,47.98981703,1449.213145,805.505373,560.246327,59.76502565,167.3596791,234.9451816,261.5784263,831.1454766,38.38098267,24.94881689,129.2819546,745.4447474,2296.724607,650.3244165,NA,522.5631081,23.40658051,39.154574,206.0584653,5797.507517,6518.448941,292.8160176,102.4790654,422.6028981,370.723905,retail
